# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 24 00:08:08 2023
#
# User ID:         gpadilam
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-414 c,Kepler-414,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,7.17100000,,,0,,,,,3.010,0.540,-0.250,0,0.269,0.048,-0.022,0,29.90000,12.40000,-10.50000,0,0.09400,0.03900,-0.03300,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.95,,,0,0.89,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h51m50.77s,297.9615616,+48d14m39.61s,48.2443363,413.4600000,3.0230000,-2.9810000,13.3780000,0.2400000,-0.2400000,11.6980000,0.0200000,-0.0200000,13.3210000,0.0004060,-0.0004060,2014-05-28,2014-05,2014-05-28
Kepler-415 b,Kepler-415,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,4.17600000,,,0,,,,,1.210,0.130,-0.100,0,0.108,0.012,-0.009,0,119.90000,102.10000,-87.40000,0,0.37700,0.32100,-0.27500,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.64,,,0,0.67,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m13.08s,293.8045041,+38d38m20.59s,38.6390517,530.4870000,10.8590000,-10.8590000,16.1420000,0.1490000,-0.1490000,13.3780000,0.0400000,-0.0400000,15.8410000,0.0005960,-0.0005960,2014-05-28,2014-05,2014-05-28
Kepler-415 c,Kepler-415,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,8.70800000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.64,,,0,0.67,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m13.08s,293.8045041,+38d38m20.59s,38.6390517,530.4870000,10.8590000,-10.8590000,16.1420000,0.1490000,-0.1490000,13.3780000,0.0400000,-0.0400000,15.8410000,0.0005960,-0.0005960,2014-05-28,2014-05,2014-05-28
Kepler-416 b,Kepler-416,1,1,3,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,6.31900000,,,0,,,,,2.480,0.990,-0.330,0,0.221,0.088,-0.029,0,58.20000,53.40000,-39.50000,0,0.18300,0.16800,-0.12400,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,1.07,,,0,1.00,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m13.67s,291.5569554,+39d13m38.25s,39.2272923,690.8190000,9.0135000,-9.0135000,14.1660000,0.0920000,-0.0920000,12.5100000,0.0270000,-0.0270000,14.0197000,0.0002260,-0.0002260,2014-05-28,2014-05,2014-05-28
Kepler-416 c,Kepler-416,1,1,3,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,12.20900000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,1.07,,,0,1.00,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m13.67s,291.5569554,+39d13m38.25s,39.2272923,690.8190000,9.0135000,-9.0135000,14.1660000,0.0920000,-0.0920000,12.5100000,0.0270000,-0.0270000,14.0197000,0.0002260,-0.0002260,2014-05-28,2014-05,2014-05-28
Kepler-416 d,Kepler-416,1,1,3,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,3.07644709,0.00001038,-0.00001038,0,0.040700,,,0,1.610,0.230,-0.170,0,,,,,,,,,,,,,,0.000000,,,0,583.25,244.51,-153.16,0,1253,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5670.00,114.00,-114.00,0,1.02,0.15,-0.11,0,0.95,0.07,-0.06,0,0.060,0.150,-0.150,0,[Fe/H],4.40,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m13.67s,291.5569554,+39d13m38.25s,39.2272923,690.8190000,9.0135000,-9.0135000,14.1660000,0.0920000,-0.0920000,12.5100000,0.0270000,-0.0270000,14.0197000,0.0002260,-0.0002260,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-417 b,Kepler-417,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,12.33100000,,,0,,,,,2.310,0.860,-0.170,0,0.206,0.077,-0.015,0,11.00000,9.30000,-7.90000,0,0.03500,0.02900,-0.02500,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.81,,,0,0.90,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m17.80s,293.8241813,+42d46m46.73s,42.7796480,973.9890000,45.2865000,-45.2865000,15.8640000,1.0300000,-1.0300000,13.9220000,0.0580000,-0.0580000,15.8658000,0.0006700,-0.0006700,2014-05-28,2014-05,2014-05-28
Kepler-417 c,Kepler-417,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,15.94300000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.81,,,0,0.90,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m17.80s,293.8241813,+42d46m46.73s,42.7796480,973.9890000,45.2865000,-45.2865000,15.8640000,1.0300000,-1.0300000,13.9220000,0.0580000,-0.0580000,15.8658000,0.0006700,-0.0006700,2014-05-28,2014-05,2014-05-28
Kepler-418 b,Kepler-418,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=TINGLEY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...567A..14T/abstract target=ref> Tingley et al. 2014</a>,86.67856000,0.00007000,-0.00007000,0,,,,,13.450,1.790,-1.790,0,1.200,0.160,-0.160,0,349.61125,,,1,1.10000,,,1,Mass,0.200000,0.110000,-0.110000,0,,,,,,,,,0,<a refstr=TINGLEY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...567A..14T/abstract target=ref> Tingley et al. 2014</a>,,5820.00,100.00,-100.00,0,1.09,0.14,-0.14,0,0.98,0.08,-0.08,0,-0.050,0.100,-0.100,0,[M/H],4.35,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m44.05s,294.4335228,+38d21m19.70s,38.3554729,1002.5300000,20.5200000,-19.7180000,14.8240000,0.1260000,-0.1260000,13.1030000,0.0340000,-0.0340000,14.6490000,0.0002740,-0.0002740,2021-10-04,2014-07,2021-10-04
Kepler-418 c,Kepler-418,1,1,2,Transit,2021,Kepler,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,12.21829987,,,0,,,,,5.221,,,0,0.466,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5822.00,105.00,-116.00,0,1.08,0.16,-0.13,0,0.96,0.08,-0.06,0,-0.060,0.150,-0.150,0,[Fe/H],4.35,0.12,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m44.05s,294.4335228,+38d21m19.70s,38.3554729,1002.5300000,20.5200000,-19.7180000,14.8240000,0.1260000,-0.1260000,13.1030000,0.0340000,-0.0340000,14.6490000,0.0002740,-0.0002740,2021-12-05,2022-02,2021-12-05
Kepler-419 b,Kepler-419,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DAWSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...89D/abstract target=ref> Dawson et al. 2014</a>,69.75460000,0.00070000,-0.00090000,0,0.370000,0.007000,-0.006000,0,10.800,1.400,-1.300,0,0.960,0.120,-0.120,0,794.50000,95.30000,-95.30000,0,2.50000,0.30000,-0.30000,0,Mass,0.833000,0.013000,-0.013000,0,,,,,,,,,1,<a refstr=DAWSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...89D/abstract target=ref> Dawson et al. 2014</a>,,6430.00,79.00,-79.00,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.176,0.070,-0.070,0,[Fe/H],4.10,0.12,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m40.30s,295.4179125,+51d11m05.15s,51.1847629,1011.3600000,25.4100000,-24.2200000,13.0890000,0.1490000,-0.1490000,11.8590000,0.0180000,-0.0180000,12.9642000,0.0003320,-0.0003320,2014-06-25,2014-08,2014-06-25
Kepler-419 c,Kepler-419,1,1,2,Transit Timing Variations,2014,Kepler,Published Confirmed,0,<a refstr=DAWSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...89D/abstract target=ref> Dawson et al. 2014</a>,675.47000000,0.11000000,-0.11000000,0,1.680000,0.030000,-0.030000,0,,,,,,,,,2320.10000,127.10000,-127.10000,0,7.30000,0.40000,-0.40000,0,Mass,0.184000,0.002000,-0.002000,0,,,,,,,,,0,<a refstr=DAWSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...89D/abstract target=ref> Dawson et al. 2014</a>,,6430.00,79.00,-79.00,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.176,0.070,-0.070,0,[Fe/H],4.10,0.12,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m40.30s,295.4179125,+51d11m05.15s,51.1847629,1011.3600000,25.4100000,-24.2200000,13.0890000,0.1490000,-0.1490000,11.8590000,0.0180000,-0.0180000,12.9642000,0.0003320,-0.0003320,2014-06-25,2014-08,2014-06-25
Kepler-42 b,Kepler-42,1,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,1.21376720,0.00000460,-0.00000460,0,0.011600,,,0,0.780,0.220,-0.220,0,0.070,0.020,-0.020,0,,,,,,,,,,,,,,,,,,519,52,-52,0,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,M,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-0.330,0.120,-0.120,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m52.70s,292.2196000,+44d37m02.52s,44.6173667,40.0595000,0.0650000,-0.0647000,16.7000000,0.2000000,-0.2000000,11.4650000,0.0180000,-0.0180000,14.9931000,0.0005060,-0.0005060,2014-05-14,2012-03,2014-05-14
Kepler-42 c,Kepler-42,1,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,0.45328509,0.00000097,-0.00000097,0,0.006000,,,0,0.730,0.200,-0.200,0,0.065,0.018,-0.018,0,,,,,,,,,,,,,,,,,,720,73,-73,0,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,M,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-0.330,0.120,-0.120,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m52.70s,292.2196000,+44d37m02.52s,44.6173667,40.0595000,0.0650000,-0.0647000,16.7000000,0.2000000,-0.2000000,11.4650000,0.0180000,-0.0180000,14.9931000,0.0005060,-0.0005060,2014-05-14,2012-03,2014-05-14
Kepler-42 d,Kepler-42,1,1,3,Transit,2011,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,1.86516900,0.00001400,-0.00001400,0,0.015400,,,0,0.570,0.180,-0.180,0,0.051,0.016,-0.016,0,,,,,,,,,,,,,,,,,,450,45,-45,0,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,M,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-0.330,0.120,-0.120,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m52.70s,292.2196000,+44d37m02.52s,44.6173667,40.0595000,0.0650000,-0.0647000,16.7000000,0.2000000,-0.2000000,11.4650000,0.0180000,-0.0180000,14.9931000,0.0005060,-0.0005060,2014-05-14,2012-03,2014-05-14
Kepler-421 b,Kepler-421,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...25K/abstract target=ref>Kipping et al. 2014</a>,704.19840000,0.00160000,-0.00160000,0,1.219000,0.089000,-0.089000,0,4.160,0.190,-0.160,0,0.371,0.017,-0.014,0,,,,,,,,,,0.041000,0.095000,-0.034000,0,,,,,185,9,-5,0,0,<a refstr=KIPPING_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...25K/abstract target=ref>Kipping et al. 2014</a>,G9/K0,5308.00,50.00,-50.00,0,0.76,0.03,-0.03,0,0.79,0.03,-0.03,0,-0.250,0.080,-0.080,0,[Fe/H],4.61,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m01.63s,283.2568116,+45d05m15.66s,45.0876823,348.5580000,2.0390000,-2.0150000,13.6110000,0.0800000,-0.0800000,11.5350000,0.0170000,-0.0170000,13.3477000,0.0004120,-0.0004120,2014-07-23,2014-07,2014-07-23
Kepler-422 b,Kepler-422,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,7.89144830,0.00000050,-0.00000051,0,0.082000,0.011000,-0.010000,0,12.890,1.230,-1.230,0,1.150,0.110,-0.110,0,136.66000,41.32000,-41.32000,0,0.43000,0.13000,-0.13000,0,Mass,,,,,,,,,,,,,0,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,,5972.00,84.00,-84.00,0,1.24,0.12,-0.12,0,1.15,0.06,-0.06,0,0.230,0.090,-0.090,0,[Fe/H],4.31,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h50m31.11s,282.6296334,+46d19m23.81s,46.3232807,722.7950000,6.6480000,-6.5290000,13.5240000,0.1030000,-0.1030000,12.0410000,0.0110000,-0.0110000,13.4233000,0.0002050,-0.0002050,2014-10-03,2014-11,2014-10-03
Kepler-423 b,Kepler-423,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..11G/abstract target=ref>Gandolfi et al. 2015</a>,2.68432850,0.00000007,-0.00000007,0,0.035850,0.000520,-0.001140,0,13.361,0.583,-0.583,0,1.192,0.052,-0.052,0,189.10100,25.74300,-25.74300,0,0.59500,0.08100,-0.08100,0,Mass,0.019000,0.028000,-0.014000,0,,,,,1605,120,-120,0,0,<a refstr=GANDOLFI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..11G/abstract target=ref>Gandolfi et al. 2015</a>,G4 V,5560.00,80.00,-80.00,0,0.95,0.04,-0.04,0,0.85,0.04,-0.04,0,-0.100,0.050,-0.050,0,[M/H],4.41,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m25.37s,292.8557189,+46d23m28.28s,46.3911883,758.7530000,12.7600000,-12.7600000,14.4620000,0.1260000,-0.1260000,12.7790000,0.0310000,-0.0310000,14.2800000,0.0002950,-0.0002950,2015-01-22,2015-04,2015-01-22
